DATAFLOW,LAST UPDATE,freq,unit,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2013-Q1,9726.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2013-Q2,11207.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2013-Q3,12783.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2013-Q4,10825.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2014-Q1,9483.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2014-Q2,11053.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2014-Q3,12702.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2014-Q4,10851.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2015-Q1,9666.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2015-Q2,11318.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2015-Q3,13236.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2015-Q4,11162.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2016-Q1,10090.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2016-Q2,11758.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2016-Q3,13842.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2016-Q4,11779.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2017-Q1,10572.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2017-Q2,12473.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2017-Q3,14769.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2017-Q4,12293.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2018-Q1,11090.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2018-Q2,13197.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2018-Q3,15522.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2018-Q4,13073.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2019-Q1,11866.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2019-Q2,13856.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2019-Q3,16378.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2019-Q4,13678.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2020-Q1,12001.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2020-Q2,11506.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2020-Q3,14024.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2020-Q4,13010.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2021-Q1,12240.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2021-Q2,14079.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2021-Q3,17166.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2021-Q4,14990.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2022-Q1,14093.2,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2022-Q2,16829.4,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2022-Q3,19758.7,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2022-Q4,17317.0,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2023-Q1,16161.7,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2023-Q2,18840.3,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HR,2023-Q3,22122.4,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2010-Q1,22560.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2010-Q2,24613.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2010-Q3,24868.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2010-Q4,27698.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2011-Q1,23083.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2011-Q2,26248.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2011-Q3,26525.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2011-Q4,26228.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2012-Q1,21837.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2012-Q2,24237.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2012-Q3,26292.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2012-Q4,28055.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2013-Q1,22488.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2013-Q2,25468.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2013-Q3,26311.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2013-Q4,27964.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2014-Q1,23446.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2014-Q2,26496.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2014-Q3,27230.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2014-Q4,29095.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2015-Q1,24789.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2015-Q2,27946.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2015-Q3,28729.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2015-Q4,31304.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2016-Q1,25394.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2016-Q2,28841.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2016-Q3,29880.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2016-Q4,32171.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2017-Q1,27603.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2017-Q2,31305.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2017-Q3,32894.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2017-Q4,35191.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2018-Q1,30107.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2018-Q2,33656.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2018-Q3,34572.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2018-Q4,37589.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2019-Q1,32665.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2019-Q2,36500.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2019-Q3,37395.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2019-Q4,39862.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2020-Q1,32808.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2020-Q2,31240.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2020-Q3,35205.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2020-Q4,38468.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2021-Q1,31464.1,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2021-Q2,38265.3,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2021-Q3,39802.2,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2021-Q4,44409.7,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2022-Q1,37565.9,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2022-Q2,42348.9,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2022-Q3,42554.1,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2022-Q4,45936.4,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2023-Q1,39847.1,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2023-Q2,49886.3,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,HU,2023-Q3,50663.9,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2010-Q1,41623.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2010-Q2,41661.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2010-Q3,42413.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2010-Q4,41692.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2011-Q1,42315.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2011-Q2,43365.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2011-Q3,43455.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2011-Q4,42686.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2012-Q1,43137.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2012-Q2,44230.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2012-Q3,44413.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2012-Q4,43436.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2013-Q1,42985.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2013-Q2,44340.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2013-Q3,46549.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2013-Q4,45410.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2014-Q1,46624.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2014-Q2,48377.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2014-Q3,50100.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2014-Q4,50367.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2015-Q1,63594.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2015-Q2,63218.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2015-Q3,67377.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2015-Q4,69316.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2016-Q1,64211.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2016-Q2,63409.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2016-Q3,67906.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2016-Q4,74197.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2017-Q1,70158.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2017-Q2,70313.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2017-Q3,76989.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2017-Q4,81066.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2018-Q1,79395.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2018-Q2,78752.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2018-Q3,83968.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2018-Q4,85325.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2019-Q1,85366.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2019-Q2,84945.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2019-Q3,92009.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2019-Q4,94036.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2020-Q1,93938.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2020-Q2,85129.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2020-Q3,100139.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2020-Q4,96041.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2021-Q1,102949.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2021-Q2,103138.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2021-Q3,115048.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2021-Q4,112933.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2022-Q1,118655.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2022-Q2,122038.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2022-Q3,134023.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2022-Q4,131565.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2023-Q1,125708.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2023-Q2,125326.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IE,2023-Q3,128451.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2010-Q1,2288.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2010-Q2,2566.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2010-Q3,2785.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2010-Q4,2777.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2011-Q1,2622.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2011-Q2,2636.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2011-Q3,2841.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2011-Q4,2830.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2012-Q1,2735.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2012-Q2,2754.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2012-Q3,3126.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2012-Q4,2873.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2013-Q1,2829.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2013-Q2,3087.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2013-Q3,3171.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2013-Q4,3057.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2014-Q1,3007.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2014-Q2,3259.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2014-Q3,3638.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2014-Q4,3573.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2015-Q1,3599.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2015-Q2,3928.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2015-Q3,4138.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2015-Q4,4139.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2016-Q1,4000.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2016-Q2,4434.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2016-Q3,5125.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2016-Q4,5333.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2017-Q1,5016.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2017-Q2,5646.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2017-Q3,5745.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2017-Q4,5524.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2018-Q1,5330.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2018-Q2,5774.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2018-Q3,5918.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2018-Q4,5306.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2019-Q1,5045.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2019-Q2,5530.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2019-Q3,5781.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2019-Q4,5680.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2020-Q1,4967.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2020-Q2,4510.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,IS,2020-Q3,4679.4,
